slsNoSL,slsDate,cstName,itmName,slsQty,uomName_x,slsPrice,slsDisc,slsSubTotal,slsPPN,slsTotal,Brand,uomName_y,Discoint beli (%),Discount Jual (%)
SI202303005569,2023-03-16 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,150.0,SAK,188700.0,47.5,14860125.0,1472625.0,14860125.0,SIKA,SAK,50,45
SI202303005572,2023-03-16 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKA GROUT 215 @25KG,20.0,SAK,188700.0,45.83,2044375.8,202595.8,2044375.8,SIKA,SAK,50,45
SI202303005568,2023-03-17 00:00:00,SUMBER JAYA BARU ,SIKAMUR 130 THINBED @40KG,25.0,SAK,96000.0,16.3,2008800.0,199070.27027,2008800.0,SIKA,SAK,22.16,16.3
SI202303005568,2023-03-17 00:00:00,SUMBER JAYA BARU ,SIKAWALL 161 PLASTERMIX @40KG,5.0,SAK,74000.0,10.0,333000.0,33000.0,333000.0,SIKA,SAK,16.3,10
SI202303005568,2023-03-17 00:00:00,SUMBER JAYA BARU ,SIKAWALL 181 SKIMCOAT @40KG,10.0,SAK,119000.0,16.3,996030.0,98705.675675,996030.0,SIKA,SAK,22.16,16.3
SI202303005585,2023-03-17 00:00:00,SUMBER JAYA BARU ,SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.0,749999.25,74324.25,749999.25,SIKA,GALON,49,45
SI202303005585,2023-03-17 00:00:00,SUMBER JAYA BARU ,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005588,2023-03-17 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,150.0,SAK,188700.0,47.5,14860125.0,1472625.0,14860125.0,SIKA,SAK,50,45
SI202303005599,2023-03-18 00:00:00,BANGUNAN BARU,SIKACERAM 150 CA-TILEFIX @25KG,20.0,SAK,71000.0,10.9,1265220.0,125382.162162,1265220.0,SIKA,SAK,16.3,10
SI202303005614,2023-03-20 00:00:00,BAJA UTAMA NUSANTARA,SIKALASTIC 590 DECKSEAL GREY @4X4KG,5.0,DUS,2350980.0,45.0,6465195.0,640695.0,6465195.0,SIKA,DUS,49,45
SI202303005614,2023-03-20 00:00:00,BAJA UTAMA NUSANTARA,SIKALASTIC 590 DECKSEAL GREY @1KG (FREE),5.0,PCS,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005615,2023-03-20 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,606060.0,45.0,1666665.0,165165.0,1666665.0,SIKA,SET,50,45
SI202303005615,2023-03-20 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKABOOM AP @750MLX12 TUBE,1.0,DUS,2812740.0,25.0,2109555.0,209055.0,2109555.0,SIKA,DUS,49,45
SI202303005624,2023-03-20 00:00:00,CAHAYA LEGOK,SIKA GROUT 215 @25KG,5.0,SAK,188700.0,45.55,513735.75,50910.75,513735.75,SIKA,SAK,50,45
SI202303005625,2023-03-21 00:00:00,BANGUNAN BARU,SIKA GROUT 215 @25KG,5.0,SAK,188700.0,45.55,513735.75,50910.75,513735.75,SIKA,SAK,50,45
SI202303005634,2023-03-21 00:00:00,JAYA AGUNG SUKSES PERKASA,SIKA GROUT 215 @25KG,50.0,SAK,188700.0,45.0,5189250.0,514250.0,5189250.0,SIKA,SAK,50,45
SI202303005645,2023-03-21 00:00:00,GUNA IMAN SEDAMA ,SIKA GROUT 215 @25KG,20.0,SAK,188700.0,45.0,2075700.0,205700.0,2075700.0,SIKA,SAK,50,45
SI202303005646,2023-03-21 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,150.0,SAK,188700.0,47.5,14860125.0,1472625.0,14860125.0,SIKA,SAK,50,45
SI202303005647,2023-03-23 00:00:00,GRIYA INDAH PERSADA,APKO VALUE 3202 WHITE 25KG,350.0,PAIL,495000.0,0.0,173250000.0,17168918.918918,173250000.0,Asian Paints,PAIL,30,7.5
SI202303005647,2023-03-23 00:00:00,GRIYA INDAH PERSADA,TUFF EXTERIOR WHITE 20KG,90.0,PAIL,720000.0,0.0,64800000.0,6421621.621621,64800000.0,Asian Paints,PAIL,27.5,7.5
SI202303005647,2023-03-23 00:00:00,GRIYA INDAH PERSADA,TUFF EXTERIOR YL GREY 20KG,30.0,PAIL,720000.0,0.0,21600000.0,2140540.54054,21600000.0,Asian Paints,PAIL,27.5,-
SI202303005647,2023-03-23 00:00:00,GRIYA INDAH PERSADA,BOCOR GUARD A002 ABU-ABU 20KG,10.0,PAIL,915000.0,0.0,9150000.0,906756.756756,9150000.0,Asian Paints,PAIL,27.5,-
SI202303005647,2023-03-23 00:00:00,GRIYA INDAH PERSADA,TRACTOR HIGLOSS ENAMEL 4244 TAKE BROWN 0.9LTR,160.0,CAN,70000.0,0.0,11200000.0,1109909.909909,11200000.0,Asian Paints,CAN,27.5,-
SI202303005676,2023-03-24 00:00:00,BAJA UTAMA NUSANTARA,SIKACIM BONDING ADHESIVE @10X0.9L,5.0,DUS,869130.0,45.0,2390107.5,236857.5,2390107.5,SIKA,DUS,49,45
SI202303005679,2023-03-24 00:00:00,MEGA BINTANG GEMILANG,AM 53 - WHITE JASMINE @12X1KG,4.0,DUS,191400.0,19.25,618222.0,61265.243243,618222.0,AM,PCS,32.68,15
SI202303005679,2023-03-24 00:00:00,MEGA BINTANG GEMILANG,AM 53 - BLACK EBONY @12X1KG,4.0,DUS,191400.0,19.25,618222.0,61265.243243,618222.0,AM,PCS,32.68,15
SI202303005679,2023-03-24 00:00:00,MEGA BINTANG GEMILANG,AM 53 - BROWN GINGER @12X1KG,2.0,DUS,191400.0,19.25,309111.0,30632.621621,309111.0,AM,PCS,32.68,15
SI202303005679,2023-03-24 00:00:00,MEGA BINTANG GEMILANG,SIKA TILE GROUT CREAM @25X1KG,2.0,DUS,442900.0,45.0,487190.0,48280.09009,487190.0,SIKA,DUS,49,45
SI202303005682,2023-03-24 00:00:00,GUNA IMAN SEDAMA ,AM 53 - WHITE JASMINE @12X1KG,3.0,DUS,191400.0,19.25,463666.5,45948.932432,463666.5,AM,PCS,32.68,15
SI202303005683,2023-03-25 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.83,6566054.04,650690.04,6566054.04,SIKA,SET,50,45
SI202303005683,2023-03-25 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005691,2023-03-25 00:00:00,AGUNG JAYA (BSD),SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.55,742499.2575,73581.0075,742499.2575,SIKA,GALON,49,45
SI202303005691,2023-03-25 00:00:00,AGUNG JAYA (BSD),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005675,2023-03-27 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,50.0,SAK,188700.0,47.5,4953375.0,490875.0,4953375.0,SIKA,SAK,50,45
SI202303005694,2023-03-27 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKA GROUT 215 @25KG,50.0,SAK,188700.0,45.0,5189250.0,514250.0,5189250.0,SIKA,SAK,50,45
SI202303005699,2023-03-27 00:00:00,PRIMA AGUNG,SIKA BOND NV @10KG,13.0,PAIL,802530.0,40.0,6259734.0,620334.0,6259734.0,SIKA,PAIL,45,40
SI202303005700,2023-03-27 00:00:00,ANEKA JURAGAN MATERIAL,SIKALASTIC 590 DECKSEAL GREY @20KG,3.0,PAIL,2246640.0,45.0,3706956.0,367356.0,3706956.0,SIKA,PAIL,49,45
SI202303005705,2023-03-27 00:00:00,TOKOPEDIA ,AM 54 - LIQUID GROUT ADDITIVE @12X330ML,1.0,PCS,28000.0,0.0,28000.0,2774.774774,28000.0,AM,PCS,32.68,15
SI202303005705,2023-03-27 00:00:00,TOKOPEDIA ,AM 51 - 112 S SUPER BLACK @12X1KG,1.0,PCS,23000.0,0.0,23000.0,2279.279279,23000.0,AM,PCS,32.68,15
SI202303005712,2023-03-28 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,150.0,SAK,188700.0,47.5,14860125.0,1472625.0,14860125.0,SIKA,SAK,50,45
SI202303005721,2023-03-28 00:00:00,ANEKA JURAGAN MATERIAL,SIKA TOP 107+ @4X4KG,3.0,DUS,779220.0,45.0,1285713.0,127413.0,1285713.0,SIKA,DUS,50,45
SI202303005721,2023-03-28 00:00:00,ANEKA JURAGAN MATERIAL,SIKA TILE GROUT GREY @25X1KG,1.0,DUS,442900.0,45.0,243595.0,24140.045045,243595.0,SIKA,DUS,49,45
SI202303005717,2023-03-29 00:00:00,ANEKA JURAGAN MATERIAL,SIKATOP SEAL 107 (A+B) @25KG,7.0,SET,606060.0,45.0,2333331.0,231231.0,2333331.0,SIKA,SET,50,45
SI202303005717,2023-03-29 00:00:00,ANEKA JURAGAN MATERIAL,SIKA GROUT 215 @25KG,5.0,SAK,188700.0,45.0,518925.0,51425.0,518925.0,SIKA,SAK,50,45
SI202303005718,2023-03-29 00:00:00,ANEKA JURAGAN MATERIAL,SIKA GROUT 215 @25KG,7.0,SAK,188700.0,45.0,726495.0,71995.0,726495.0,SIKA,SAK,50,45
SI202303005718,2023-03-29 00:00:00,ANEKA JURAGAN MATERIAL,SIKATOP SEAL 107 (A+B) @25KG,9.0,SET,606060.0,45.0,2999997.0,297297.0,2999997.0,SIKA,SET,50,45
SI202303005725,2023-03-29 00:00:00,JAP INDONESIA AGUNG PERKASA,SIKA GROUT 215 @25KG,150.0,SAK,188700.0,47.5,14860125.0,1472625.0,14860125.0,SIKA,SAK,50,45
SI202303005734,2023-03-29 00:00:00,KEDATON INDAH,CAIRAN SIKA TOP 107 (A) @5KG,10.0,GALON,563880.0,45.83,3054537.96,302701.96,3054537.96,SIKA,GALON,49,45
SI202303005734,2023-03-29 00:00:00,KEDATON INDAH,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005734,2023-03-29 00:00:00,KEDATON INDAH,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,47.7,6339387.6,628227.6,6339387.6,SIKA,SET,50,45
SI202303005734,2023-03-29 00:00:00,KEDATON INDAH,SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.83,738681.0795,73202.6295,738681.0795,SIKA,GALON,49,45
SI202303005749,2023-03-29 00:00:00,SINAR UTAMA,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005709,2023-03-30 00:00:00,MULTI SARANA PUTRA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,47.5,6363630.0,630630.0,6363630.0,SIKA,SET,50,45
SI202303005738,2023-03-30 00:00:00,IMAM TROWEL FINIS ,CHAPDUR NATURAL @25KG,10.0,SAK,140970.0,37.5,881062.5,87312.5,881062.5,SIKA,SAK,45,40
SI202303005745,2023-03-30 00:00:00,KEDATON INDAH,SIKATOP SEAL 107 (A+B) @25KG,30.0,SET,606060.0,47.7,9509081.4,942341.4,9509081.4,SIKA,SET,50,45
SI202303005746,2023-03-30 00:00:00,MUTIARA INDAH TIGARAKSA ,CHAPDUR NATURAL @25KG,40.0,SAK,140970.0,40.6,3349447.2,331927.2,3349447.2,SIKA,SAK,45,40
SI202303005747,2023-03-30 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKA GROUT 215 @25KG,30.0,SAK,188700.0,45.0,3113550.0,308550.0,3113550.0,SIKA,SAK,50,45
SI202303005758,2023-03-31 00:00:00,BANGUNAN BARU,SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.55,742499.2575,73581.0075,742499.2575,SIKA,GALON,49,45
SI202303005758,2023-03-31 00:00:00,BANGUNAN BARU,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005760,2023-03-31 00:00:00,CEMARA MAS,SIKATOP SEAL 107 (A+B) @25KG,50.0,SET,606060.0,47.5,15909075.0,1576575.0,15909075.0,SIKA,SET,50,45
SI202303005760,2023-03-31 00:00:00,CEMARA MAS,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005765,2023-03-31 00:00:00,JAYA AGUNG SUKSES PERKASA,SIKABOOM AP @750MLX12 TUBE,1.0,DUS,2812740.0,45.0,1547007.0,153307.0,1547007.0,SIKA,DUS,49,45
SI202303005766,2023-03-31 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKA GROUT 215 @25KG,50.0,SAK,188700.0,45.0,5189250.0,514250.0,5189250.0,SIKA,SAK,50,45
SI202303005766,2023-03-31 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKADUR 31 CF NORMAL @6KG,2.0,GALON,995670.0,40.0,1194804.0,118404.0,1194804.0,SIKA,GALON,45,40
SI202303005768,2023-03-31 00:00:00,TOKOPEDIA ,APKO VALUE 3906 MARIGOLD 5KG,3.0,CAN,100000.0,0.0,300000.0,29729.729729,300000.0,Asian Paints,CAN,30,7.5
SI202303005768,2023-03-31 00:00:00,TOKOPEDIA ,APKO VALUE SW21SUPER WHITE 5KG,1.0,CAN,100000.0,0.0,100000.0,9909.909909,100000.0,Asian Paints,CAN,30,7.5
SI202303005751,2023-04-01 00:00:00,MEKAR JAYA INDAH,SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.0,749999.25,74324.25,749999.25,SIKA,GALON,49,45
SI202303005751,2023-04-01 00:00:00,MEKAR JAYA INDAH,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005752,2023-04-01 00:00:00,HIDUP BARU (CINERE),AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,191400.0,15.0,325380.0,32244.864864,325380.0,AM,PCS,32.68,15
SI202303005752,2023-04-01 00:00:00,HIDUP BARU (CINERE),AM 53 - BLACK EBONY @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005752,2023-04-01 00:00:00,HIDUP BARU (CINERE),AM 53 - GREY SOKA @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005761,2023-04-01 00:00:00,BINTANG REZEKI,AM 53 - WHITE JASMINE @12X1KG,5.0,DUS,191400.0,19.25,772777.5,76581.554054,772777.5,AM,PCS,32.68,15
SI202303005761,2023-04-01 00:00:00,BINTANG REZEKI,AM 53 - CREAM LOTUS @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202303005761,2023-04-01 00:00:00,BINTANG REZEKI,AM 53 - GREY ORCHID @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202303005761,2023-04-01 00:00:00,BINTANG REZEKI,AM 53 - BLACK EBONY @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202303005762,2023-04-01 00:00:00,HARAPAN MULIA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,191400.0,15.0,325380.0,32244.864864,325380.0,AM,PCS,32.68,15
SI202303005762,2023-04-01 00:00:00,HARAPAN MULIA,AM 53- YELLOW SUNFLOWER @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005762,2023-04-01 00:00:00,HARAPAN MULIA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005769,2023-04-01 00:00:00,MEGAH JAYA (WR. MANGGA),SIKA GROUT 215 @25KG,10.0,SAK,188700.0,45.0,1037850.0,102850.0,1037850.0,SIKA,SAK,50,45
SI202304005770,2023-04-01 00:00:00,SURYA JAYA KRUKUT ,SIKA TOP 107+ @4X4KG,2.0,DUS,779220.0,51.87,750077.172,74331.972,750077.172,SIKA,DUS,50,45
SI202304005771,2023-04-01 00:00:00,JAYA MAKMUR (RAWA BUAYA),SIKAMUR 130 THINBED @40KG,10.0,SAK,96000.0,16.3,803520.0,79628.108108,803520.0,SIKA,SAK,22.16,16.3
SI202304005772,2023-04-01 00:00:00,BERKAT MAKMUR JAYA,AM 53 - BLACK EBONY @12X1KG,2.0,DUS,191400.0,15.0,325380.0,32244.864864,325380.0,AM,PCS,32.68,15
SI202304005772,2023-04-01 00:00:00,BERKAT MAKMUR JAYA,AM 53 - BROWN GINGER @12X1KG,2.0,DUS,191400.0,15.0,325380.0,32244.864864,325380.0,AM,PCS,32.68,15
SI202304005773,2023-04-01 00:00:00,MAJU JAYA (PD. AREN),SIKATOP SEAL 107 (A+B) @25KG,2.0,SET,606060.0,45.0,666666.0,66066.0,666666.0,SIKA,SET,50,45
SI202304005774,2023-04-01 00:00:00,BANGUN JAYA (DASANA),SIKACERAM 200 TA-TILEFIX @25KG,5.0,SAK,184000.0,16.3,770040.0,76310.27027,770040.0,SIKA,SAK,22.16,16.3
SI202304005775,2023-04-01 00:00:00,BAJA UTAMA NUSANTARA,SIKACIM CONCRETE ADDITIVE @10X0.9L,10.0,DUS,562770.0,45.0,3095235.0,306735.0,3095235.0,SIKA,DUS,49,45
SI202304005775,2023-04-01 00:00:00,BAJA UTAMA NUSANTARA,SIKACIM CONCRETE ADDITIVE @5L (FREE),10.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202304005776,2023-04-01 00:00:00,SINAR JAYA (LBK BULUS),SIKA GROUT 215 @25KG,20.0,SAK,188700.0,45.0,2075700.0,205700.0,2075700.0,SIKA,SAK,50,45
SI202304005777,2023-04-01 00:00:00,SENTOSA BANGUNAN,SIKA GROUT 215 @25KG,20.0,SAK,188700.0,45.0,2075700.0,205700.0,2075700.0,SIKA,SAK,50,45
SI202304005778,2023-04-01 00:00:00,ASIA SARANA,SIKACERAM 150 CA-TILEFIX @25KG,20.0,SAK,71000.0,10.0,1278000.0,126648.648648,1278000.0,SIKA,SAK,16.3,10
SI202304005779,2023-04-01 00:00:00,SURYA MAS SUPER ,VISCOCRETE 3115 N CAN 20KG,1.0,PAIL,1531800.0,25.0,1148850.0,113850.0,1148850.0,Asian Paints,PAIL,30,25
SI202304005780,2023-04-01 00:00:00,PB ,AM 53 - BROWN GINGER @12X1KG,2.0,DUS,191400.0,19.25,309111.0,30632.621621,309111.0,AM,PCS,32.68,15
SI202304005780,2023-04-01 00:00:00,PB ,AM 53 - GREY SOKA @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202304005780,2023-04-01 00:00:00,PB ,AM 53 - BLACK EBONY @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202304005780,2023-04-01 00:00:00,PB ,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,191400.0,19.25,154555.5,15316.31081,154555.5,AM,PCS,32.68,15
SI202304005780,2023-04-01 00:00:00,PB ,AM 53 - CREAM IXIA @12X1KG,2.0,DUS,191400.0,19.25,309111.0,30632.621621,309111.0,AM,PCS,32.68,15
SI202304005897,2023-04-01 00:00:00,TOKOPEDIA ,APKO VALUE 3202 WHITE 5KG,1.0,CAN,105000.0,0.0,105000.0,10405.405405,105000.0,Asian Paints,CAN,30,7.5
SI202303005385,2023-04-03 00:00:00,SURYA MAKMUR ( CIPONDOH ),SIKA TOP 107+ @4X4KG ( GALON ),14.0,GALON,194805.0,45.0,1499998.5,148648.5,1499998.5,SIKA,GALON,49,45
SI202303005385,2023-04-03 00:00:00,SURYA MAKMUR ( CIPONDOH ),SIKA TOP 107+ @4X4KG (FREE),2.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005387,2023-04-03 00:00:00,CAHAYA PRIMA ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202303005387,2023-04-03 00:00:00,CAHAYA PRIMA ,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005388,2023-04-03 00:00:00,LARIS JAYA (PORIS),AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005388,2023-04-03 00:00:00,LARIS JAYA (PORIS),AM 53 - GREY SOKA @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005388,2023-04-03 00:00:00,LARIS JAYA (PORIS),AM 53 - BROWN GINGER @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,191400.0,15.0,325380.0,32244.864864,325380.0,AM,PCS,32.68,15
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005389,2023-04-03 00:00:00,GONDRONG BANGUNAN,AM 53- YELLOW SUNFLOWER @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005390,2023-04-03 00:00:00,INDO BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG,50.0,SET,606060.0,47.5,15909075.0,1576575.0,15909075.0,SIKA,SET,50,45
SI202303005390,2023-04-03 00:00:00,INDO BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005390,2023-04-03 00:00:00,INDO BANGUNAN,CAIRAN SIKA TOP 107 (A) @5KG,10.0,GALON,563880.0,45.0,3101340.0,307340.0,3101340.0,SIKA,GALON,49,45
SI202303005391,2023-04-03 00:00:00,KARUNIA TERANG,SIKA TOP 107+ @4X4KG ( GALON ),14.0,GALON,194805.0,45.0,1499998.5,148648.5,1499998.5,SIKA,GALON,49,45
SI202303005391,2023-04-03 00:00:00,KARUNIA TERANG,SIKA TOP 107+ @4X4KG (FREE),2.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005392,2023-04-03 00:00:00,SINAR UTAMA,SIKACERAM 200 TA-TILEFIX @25KG,3.0,SAK,184000.0,16.3,462024.0,45786.162162,462024.0,SIKA,SAK,22.16,16.3
SI202303005392,2023-04-03 00:00:00,SINAR UTAMA,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005392,2023-04-03 00:00:00,SINAR UTAMA,AM 53 - GREEN PINE @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005392,2023-04-03 00:00:00,SINAR UTAMA,AM 53- BLUE ASTER @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005393,2023-04-03 00:00:00,SAMUDRA PASIFIC (SUVARNA),SIKACIM BONDING ADHESIVE @10X0.9L,1.0,DUS,869130.0,45.0,478021.5,47371.5,478021.5,SIKA,DUS,49,45
SI202303005393,2023-04-03 00:00:00,SAMUDRA PASIFIC (SUVARNA),SIKACIM CONCRETE ADDITIVE @10X0.9L,1.0,DUS,562770.0,45.0,309523.5,30673.5,309523.5,SIKA,DUS,49,45
SI202303005393,2023-04-03 00:00:00,SAMUDRA PASIFIC (SUVARNA),SIKACIM CONCRETE ADDITIVE @5L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005394,2023-04-03 00:00:00,SURYA MAKMUR BERSAMA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,47.5,6363630.0,630630.0,6363630.0,SIKA,SET,50,45
SI202303005395,2023-04-03 00:00:00,SAHABAT KITA,SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,562770.0,45.0,928570.5,92020.5,928570.5,SIKA,DUS,49,45
SI202303005395,2023-04-03 00:00:00,SAHABAT KITA,SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005396,2023-04-03 00:00:00,BANGUNAN SUMBER REJEKI (KLP DUA),AM 53 - GREY SOKA @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005396,2023-04-03 00:00:00,BANGUNAN SUMBER REJEKI (KLP DUA),AM 53 - BLACK EBONY @12X1KG,1.0,DUS,191400.0,15.0,162690.0,16122.432432,162690.0,AM,PCS,32.68,15
SI202303005399,2023-04-03 00:00:00,PELITA AGUNG 1,SIKA TOP 107+ @4X4KG ( GALON ),21.0,GALON,194805.0,45.0,2249997.75,222972.75,2249997.75,SIKA,GALON,49,45
SI202303005399,2023-04-03 00:00:00,PELITA AGUNG 1,SIKA TOP 107+ @4X4KG (FREE),3.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005400,2023-04-03 00:00:00,BUANA SURYA,SIKA TILE GROUT CREAM @25X1KG,1.0,DUS,442900.0,45.0,243595.0,24140.045045,243595.0,SIKA,DUS,49,45
SI202303005400,2023-04-03 00:00:00,BUANA SURYA,SIKA TILE GROUT BLACK @25X1KG,1.0,DUS,442900.0,45.0,243595.0,24140.045045,243595.0,SIKA,DUS,49,45
SI202303005400,2023-04-03 00:00:00,BUANA SURYA,SIKA TILE GROUT YELLOW @25X1KG,1.0,DUS,442900.0,45.0,243595.0,24140.045045,243595.0,SIKA,DUS,49,45
SI202303005401,2023-04-03 00:00:00,MAJU JAYA (PD. AREN),SIKATOP SEAL 107 (A+B) @25KG,2.0,SET,606060.0,45.0,666666.0,66066.0,666666.0,SIKA,SET,50,45
SI202303005401,2023-04-03 00:00:00,MAJU JAYA (PD. AREN),SIKA TOP 107+ @4X4KG ( GALON ),7.0,GALON,194805.0,45.0,749999.25,74324.25,749999.25,SIKA,GALON,49,45
SI202303005401,2023-04-03 00:00:00,MAJU JAYA (PD. AREN),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202303005402,2023-04-03 00:00:00,MS,AM 51 - 106 S BONE @12X1KG,2.0,DUS,395400.0,19.25,638571.0,63281.81081,638571.0,AM,PCS,32.68,15
SI202303005402,2023-04-03 00:00:00,MS,AM 53 - GREY ORCHID @12X1KG,4.0,DUS,191400.0,19.25,618222.0,61265.243243,618222.0,AM,PCS,32.68,15
